year,date_,time,race,sex,age,wound,location,point_x,point_y,fatal
2018,2018-01-31 00:00:00+00,15:51:00,B,M,32,Leg,3200 BLOCK Ryan Ave,-75.04479054,40.04311001,1
2015,2015-07-27 00:00:00+00,04:45:00,W,M,32,Shoulder,4700 BLOCK Oakmont St,-75.02973033,40.03225246,0
2017,2017-12-07 00:00:00+00,12:55:00,B,M,19,Arm,1900 BLOCK Wakeling St,-75.07453911,40.01596139,0
2017,2017-09-12 00:00:00+00,10:47:00,B,M,26,Multiple,5100 BLOCK Frankford Ave,-75.07938758,40.02154105,1
2022,2022-08-21 00:00:00+00,00:18:00,W,M,24,Multiple,5400 BLOCK WALKER ST,-75.06806277,40.01940188,0
2022,2022-08-03 00:00:00+00,21:43:00,B,M,24,Head,2000 BLOCK GILLINGHAM ST,-75.08095363,40.01036474,1
2020,2020-09-11 00:00:00+00,03:32:00,B,M,24,Multiple/Head,3000 BLOCK GLENVIEW ST,-75.05537929,40.03566434,1
2020,2020-09-21 00:00:00+00,22:20:00,W,M,17,Arm,1500 BLOCK WOMRATH ST,-75.0916588,40.01000515,0
2020,2020-10-02 00:00:00+00,23:53:00,B,M,41,Abdomen,5000 BLOCK FRANKFORD AVE,-75.0801169,40.02074625,0
2017,2017-07-12 00:00:00+00,22:30:00,B,M,20,Arm,5200 BLOCK Whitaker Ave,-75.10430144,40.0309561,0
2021,2021-07-15 00:00:00+00,19:59:00,B,M,,Abdomen,6200 BLOCK MULBERRY ST,-75.06177597,40.02655796,0
2021,2021-07-14 00:00:00+00,13:06:00,W,M,36,Arm,3200 BLOCK GILHAM ST,-75.05653,40.03065626,0
2021,2021-03-14 00:00:00+00,01:52:00,W,M,28,Multiple/Head,4500 BLOCK RICHMOND ST,-75.06976371,39.99927873,1
2021,2021-01-22 00:00:00+00,18:55:00,B,M,50,Chest,7500 BLOCK TORRESDALE AVE,-75.03064709,40.0325491,0
2021,2021-01-15 00:00:00+00,05:21:00,W,F,32,Chest,1500 BLOCK DYRE ST,-75.08047299,40.02196225,1
2021,2021-12-28 00:00:00+00,02:19:00,B,M,42,Multiple,5900 BLOCK TACONY ST,-75.05642309,40.01350895,1
2021,2021-12-28 00:00:00+00,02:19:00,B,M,32,Multiple/Head,5900 BLOCK TACONY ST,-75.05642309,40.01350895,1
2021,2021-05-18 00:00:00+00,14:22:00,B,M,34,Arm,4400 BLOCK FRANKFORD AVE,-75.08649773,40.01383336,0
2021,2021-03-29 00:00:00+00,14:28:00,B,M,20,Multiple/Head,1900 BLOCK GRANITE ST,-75.0725846,40.01679273,0
2021,2021-05-16 00:00:00+00,17:07:00,B,M,37,Back,1500 BLOCK PRATT ST,-75.07960606,40.02326896,0
2018,2018-12-03 00:00:00+00,20:43:00,B,M,27,Shoulder,1800 BLOCK Harrison St,-75.07618116,40.01627658,0
2018,2018-12-03 00:00:00+00,20:43:00,B,M,18,Back,1800 BLOCK Harrison St,-75.07618116,40.01627658,0
2018,2018-12-03 00:00:00+00,20:43:00,B,M,19,Multiple,1800 BLOCK Harrison St,-75.07618116,40.01627658,1
2018,2018-05-15 00:00:00+00,16:10:00,B,M,29,Back,2100 BLOCK Anchor St,-75.06366527,40.01497713,0
2017,2017-08-30 00:00:00+00,13:30:00,B,M,25,Back,5100 BLOCK Pennway St,-75.10721625,40.02604844,1
2017,2017-08-04 00:00:00+00,20:08:00,W,M,25,Leg,4700 BLOCK Marple St,-75.02898433,40.03207842,0
2017,2017-07-24 00:00:00+00,01:29:00,B,M,15,Hand,4700 BLOCK Benner St,-75.05744207,40.0182567,0
2017,2017-06-21 00:00:00+00,21:30:00,B,M,25,Chest,2000 BLOCK Scattergood St,-75.07016574,40.01447511,1
2017,2017-03-30 00:00:00+00,17:00:00,W,M,30,Hand,4400 BLOCK Frankford Ave,-75.08751095,40.01272886,0
2024,2024-11-22 00:00:00+00,09:00:00,W,M,45,Head,1300 BLOCK SELLERS ST,-75.09097645,40.01617468,1
2024,2024-12-14 00:00:00+00,01:50:00,B,F,30,Leg,6200 BLOCK BUSTLETON AVE,-75.07181785,40.03373448,0
2020,2020-12-24 00:00:00+00,22:30:00,B,M,30,Shoulder,5300 BLOCK TORRESDALE AVE,-75.06698801,40.01395829,0
2024,2024-01-06 00:00:00+00,23:30:00,B,M,35,Arm,4900 BLOCK FRANKFORD AVE,-75.08103272,40.01975685,0
2024,2024-01-15 00:00:00+00,02:10:00,W,M,41,Chest,3000 BLOCK TYSON AVE,-75.05456882,40.03796728,0
2024,2024-12-14 00:00:00+00,01:21:00,W,M,23,Multiple,6200 BLOCK BUSTLETON AVE,-75.07181785,40.03373448,0
2020,2020-01-01 00:00:00+00,09:19:00,B,M,32,Chest,4700 BLOCK Griscom St,-75.08473445,40.01708321,1
2022,2022-07-29 00:00:00+00,14:35:00,W,F,23,Hip,6000 BLOCK TORRESDALE AVE,-75.0591051,40.01783181,0
2021,2021-05-02 00:00:00+00,22:53:00,B,M,28,Multiple,5200 BLOCK BURTON ST,-75.07005721,40.01505259,0
2017,2017-03-03 00:00:00+00,12:59:00,W,M,45,Arm,4500 BLOCK Cator Ave,-75.09642435,40.01669286,0
2021,2021-05-02 00:00:00+00,22:53:00,B,M,31,Multiple,5200 BLOCK BURTON ST,-75.07005721,40.01505259,0
2019,2019-10-16 00:00:00+00,02:04:00,B,M,25,Buttocks,4400 BLOCK Frankford Ave,-75.08634488,40.01378318,0
2018,2018-01-19 00:00:00+00,23:48:00,W,M,49,Multiple,4600 BLOCK Shelmire Ave,-75.03129641,40.03310261,0
2018,2018-11-17 00:00:00+00,19:20:00,W,F,30,Leg,4000 BLOCK Benner St,-75.06362797,40.02526751,0
2022,2022-12-07 00:00:00+00,18:45:00,B,F,40,Hand,2300 BLOCK ORTHODOX ST,-75.07787991,40.00622278,0
2022,2022-12-02 00:00:00+00,19:11:00,B,M,17,Hip,5800 BLOCK SYLVESTER ST,-75.07975446,40.02933544,0
2022,2022-10-24 00:00:00+00,20:26:00,B,M,17,Leg,2600 BLOCK ELBRIDGE ST,-75.06725937,40.03479428,0
2022,2022-10-12 00:00:00+00,15:57:00,B,M,29,Shoulder,4500 BLOCK MILNOR ST,-75.08032612,40.00507415,0
2022,2022-08-20 00:00:00+00,09:25:00,B,M,49,Ankle,4200 BLOCK FRANKFORD AVE,-75.08990167,40.00911757,0
2022,2022-07-14 00:00:00+00,23:35:00,B,M,21,Chest,6800 BLOCK DITMAN ST,-75.04446881,40.02682155,1
2022,2022-04-23 00:00:00+00,17:51:00,B,F,19,Chest,2000 BLOCK BRIDGE ST,-75.07121202,40.01513466,1
2017,2017-06-01 00:00:00+00,17:30:00,W,M,21,Shoulder,4500 BLOCK Paul St,-75.08521682,40.01351583,0
2017,2017-04-04 00:00:00+00,09:18:00,B,M,23,Head,2000 BLOCK Bridge St,-75.0705543,40.01365197,1
2022,2022-12-19 00:00:00+00,09:32:00,B,M,34,Leg,5200 BLOCK HAWTHORNE ST,-75.07476874,40.02055338,0
2020,2020-01-13 00:00:00+00,18:35:00,B,M,15,leg,1300 BLOCK Dyre St,-75.08363075,40.02366529,0
2020,2020-10-10 00:00:00+00,07:43:00,B,M,23,Multiple,1100 BLOCK ORTHODOX ST,-75.09272127,40.01860296,1
2020,2020-04-10 00:00:00+00,16:40:00,B,M,28,Head,4700 BLOCK DITMAN ST,-75.07559409,40.01333446,1
2020,2020-06-15 00:00:00+00,12:00:00,W,M,37,Head,6800 BLOCK HEGERMAN ST,-75.04288879,40.02473917,1
2020,2020-06-15 00:00:00+00,12:00:00,W,F,27,Head,6800 BLOCK HEGERMAN ST,-75.04288879,40.02473917,1
2019,2019-09-09 00:00:00+00,21:30:00,B,M,25,Groin,1100 BLOCK Overington St,-75.09179195,40.0201268,0
2018,2018-05-08 00:00:00+00,01:49:00,B,M,33,Shoulder,6100 BLOCK  Bustleton Ave,-75.07328837,40.03160211,0
2021,2021-07-23 00:00:00+00,02:55:00,B,M,34,Multiple,4200 BLOCK PAUL ST,-75.08836039,40.00853708,0
2017,2017-06-06 00:00:00+00,07:47:00,B,M,22,Leg,6300 BLOCK Hawthorne St,-75.0612173,40.02853239,0
2017,2017-10-31 00:00:00+00,19:00:00,W,M,44,Leg,7000 BLOCK Roosevelt Blvd,-75.05894873,40.04072819,0
2017,2017-09-10 00:00:00+00,22:30:00,B,M,17,Ankle,2000 BLOCK Bridge St,-75.07147168,40.01582469,0
2017,2017-09-10 00:00:00+00,22:30:00,B,M,16,Leg,2000 BLOCK Bridge St,-75.07147168,40.01582469,0
2017,2017-07-16 00:00:00+00,01:53:00,W,M,45,Multiple,4700 BLOCK James St,-75.07588252,40.00835859,1
2017,2017-07-14 00:00:00+00,12:25:00,B,M,25,Leg,5200 BLOCK Darrah St,-75.07691953,40.02185057,0
2017,2017-06-19 00:00:00+00,11:19:00,B,M,27,Multiple,1300 BLOCK Bridge St,-75.08105314,40.02612183,1
2017,2017-06-09 00:00:00+00,02:11:00,B,M,26,Leg,4600 BLOCK Tackawanna St,-75.08082336,40.01195285,0
2017,2017-05-25 00:00:00+00,03:15:00,B,M,24,Buttocks,5700 BLOCK KEYSTONE ST,-75.06118777,40.013326,0
2017,2017-04-24 00:00:00+00,21:00:00,B,M,19,Leg,4800 BLOCK Tackawanna St,-75.07681055,40.01545168,0
2017,2017-05-28 00:00:00+00,03:33:00,B,M,28,Back,2000 BLOCK Bridge St,-75.07073974,40.01388202,0
2022,2022-07-11 00:00:00+00,13:48:00,B,M,45,Multiple,4200 BLOCK E CHELTENHAM AVE,-75.06771737,40.02056962,0
2024,2024-11-22 00:00:00+00,15:08:00,W,M,48,Head,5100 BLOCK FRANKFORD AVE,-75.07938758,40.02154105,1
2024,2024-08-24 00:00:00+00,02:17:00,W,M,28,Multiple,2600 BLOCK RHAWN ST,-75.04562465,40.05601114,1
2017,2017-01-28 00:00:00+00,02:10:00,B,M,33,Shoulder,4800 BLOCK Longshore Ave,-75.04216743,40.02395742,0
2022,2022-01-18 00:00:00+00,02:55:00,W,M,18,Multiple/Head,1300 BLOCK FILLMORE ST,-75.08687033,40.02076407,0
2022,2022-02-14 00:00:00+00,18:01:00,B,M,24,Multiple,4600 BLOCK WORTH ST,-75.07859907,40.00938169,0
2022,2022-02-17 00:00:00+00,05:25:00,B,M,24,Multiple,6300 BLOCK ALGARD ST,-75.05573783,40.0248252,0
2022,2022-02-25 00:00:00+00,00:59:00,B,M,26,Leg,5700 BLOCK FRANKFORD AVE,-75.0703426,40.02613139,0
2022,2022-04-05 00:00:00+00,13:03:00,B,M,16,Stomach,2000 BLOCK BRILL ST,-75.06926294,40.01394117,0
2022,2022-04-14 00:00:00+00,06:41:00,B,M,33,Arm,1600 BLOCK MARGARET ST,-75.08307476,40.01652443,0
2022,2022-05-16 00:00:00+00,17:02:00,B,M,18,Multiple,2300 BLOCK ORTHODOX ST,-75.07789187,40.00627643,0
2024,2024-08-04 00:00:00+00,03:45:00,B,M,33,Abdomen,5200 BLOCK FRANKFORD AVE,-75.07773935,40.02258005,0
2024,2024-07-08 00:00:00+00,23:00:00,B,M,31,Chest,4700 BLOCK LEIPER ST,-75.08617234,40.0180265,0
2024,2024-06-30 00:00:00+00,00:48:00,B,F,28,Head,4700 BLOCK LONGSHORE AVE,-75.04318139,40.025793,0
2019,2019-10-14 00:00:00+00,21:49:00,B,F,4,Head,6300 BLOCK Hegerman St,-75.05241806,40.01999659,1
2019,2019-10-14 00:00:00+00,21:49:00,B,M,35,Head,6300 BLOCK Hegerman St,-75.05241806,40.01999659,1
2019,2019-10-29 00:00:00+00,20:57:00,W,M,23,Head,7000 BLOCK Algard St,-75.04388336,40.03092969,1
2019,2019-10-29 00:00:00+00,20:57:00,B,M,24,Back,7000 BLOCK Algard St,-75.04388336,40.03092969,0
2017,2017-06-12 00:00:00+00,00:20:00,B,M,31,ankle,4700 BLOCK Tackawanna St,-75.07806426,40.0141198,0
2023,2023-11-13 00:00:00+00,00:20:00,W,M,33,Multiple,4600 BLOCK DITMAN ST,-75.07981073,40.01175513,0
2018,2018-11-09 00:00:00+00,07:17:00,B,M,25,Head,4700 BLOCK Meridian St,-75.02768344,40.0326284,1
2018,2018-09-08 00:00:00+00,04:15:00,B,M,45,Arm,4700 BLOCK Disston St,-75.04215255,40.02646803,0
2018,2018-08-13 00:00:00+00,21:17:00,W,M,19,Multiple,4700 BLOCK BENNER ST,-75.05744207,40.0182567,0
2018,2018-04-08 00:00:00+00,16:52:00,B,M,29,Ankle,1500 BLOCK Ruan St,-75.09124039,40.01119067,0
2018,2018-04-07 00:00:00+00,02:52:00,B,M,49,Multiple,6900 BLOCK Torresdale Ave,-75.0422981,40.02642098,0
2018,2018-02-24 00:00:00+00,14:53:00,B,M,19,Head,1700 BLOCK Scattergood St,-75.07374513,40.02108083,0
2020,2020-02-08 00:00:00+00,13:55:00,B,M,29,Leg,6800 BLOCK Torresdale Ave,-75.04360001,40.02569455,0
2015,2015-08-02 00:00:00+00,01:29:00,A,M,42,Leg,2600 BLOCK Levick St,-75.06690595,40.03366354,0
2015,2015-08-06 00:00:00+00,23:27:00,B,M,34,Leg,5200 BLOCK Duffield St,-75.07580403,40.02090891,0
2020,2020-07-17 00:00:00+00,10:36:00,B,M,21,Leg,4500 BLOCK CASTOR AVE,-75.0969046,40.0180857,0
2020,2020-10-28 00:00:00+00,03:43:00,B,F,40,Shoulder,4600 BLOCK PAUL ST,-75.08390254,40.01609714,1
2020,2020-11-03 00:00:00+00,23:18:00,B,M,28,Multiple,1800 BLOCK FILLMORE ST,-75.07712155,40.0158122,0
2020,2020-11-13 00:00:00+00,00:55:00,B,M,44,Back,1600 BLOCK CHURCH ST,-75.0864234,40.01007704,1
2020,2020-04-14 00:00:00+00,18:10:00,B,M,50,Leg,4600 BLOCK TORRSDALE AVE,-75.07728659,40.01148987,0
2023,2023-01-03 00:00:00+00,22:38:00,B,M,24,Neck,1600 BLOCK DYRE ST,-75.07865825,40.02095043,1
2020,2020-08-09 00:00:00+00,02:46:00,B,M,19,Multiple,1800 BLOCK PRATT ST,-75.07419554,40.01871446,0
2020,2020-09-24 00:00:00+00,13:06:00,B,M,37,Chest,5300 BLOCK AKRON ST,-75.08056804,40.02612744,1
2020,2020-10-10 00:00:00+00,22:03:00,B,F,54,Head,7400 BLOCK TORRESDALE AVE,-75.03111152,40.03214869,1
2023,2023-04-03 00:00:00+00,14:16:00,B,M,17,Groin,6400 BLOCK TORRESDALE AVE,-75.05146633,40.02177936,0
2020,2020-12-26 00:00:00+00,20:00:00,B,M,26,Leg,900 BLOCK FOULKROD ST,-75.09269458,40.02356711,0
2023,2023-06-03 00:00:00+00,23:45:00,W,M,19,Head,5400 BLOCK WALKER ST,-75.06820872,40.01932672,0
2023,2023-06-09 00:00:00+00,20:36:00,W,M,38,Multiple,7100 BLOCK JACKSON ST,-75.03894205,40.03117174,1
2017,2017-09-01 00:00:00+00,01:12:00,W,M,54,Chest,4500 BLOCK GRISCOM ST,-75.08683242,40.0147942,1
2017,2017-11-26 00:00:00+00,02:21:00,W,M,30,Multiple,4500 BLOCK Wellington St,-75.03829527,40.03117466,0
2017,2017-11-07 00:00:00+00,10:31:00,B,M,20,Multiple,1600 BLOCK Alcott St,-75.07699136,40.02872553,1
2017,2017-06-22 00:00:00+00,08:27:00,W,M,29,Leg,4200 BLOCK Griscom St,-75.09229488,40.00934998,0
2017,2017-06-06 00:00:00+00,00:01:00,B,M,25,Stomach,1500 BLOCK Adams Ave,-75.09196326,40.00904697,0
2017,2017-03-04 00:00:00+00,02:43:00,W,M,23,Stomach,5200 BLOCK Torresdale Ave,-75.07037913,40.01320359,0
2017,2017-01-13 00:00:00+00,20:16:00,B,M,48,Multiple,6600 BLOCK Hegerman St,-75.0457828,40.02315995,0
2017,2017-01-13 00:00:00+00,20:16:00,B,M,28,Head,6600 BLOCK Hegerman St,-75.0457828,40.02315995,1
2022,2022-05-09 00:00:00+00,03:00:00,W,M,25,Shoulder,6200 BLOCK BUSTLETON AVE,-75.07181785,40.03373448,0
2017,2017-01-11 00:00:00+00,12:19:00,B,M,29,Wrist,5100 BLOCK N Penn St,-75.08106474,40.02242172,0
2017,2017-01-11 00:00:00+00,12:19:00,B,M,28,Multiple,5100 BLOCK N Penn St,-75.08106474,40.02242172,0
2021,2021-04-12 00:00:00+00,23:38:00,B,M,25,Neck,4300 BLOCK SHEFFIELD AVE,-75.03226717,40.03748064,0
2021,2021-06-12 00:00:00+00,01:50:00,B,M,33,Abdomen,6900 BLOCK FRANKFORD AVE,-75.04841008,40.03314993,0
2021,2021-07-25 00:00:00+00,14:52:00,B,M,60,Leg,5200 BLOCK TORRESDALE AVE,-75.06932842,40.01364794,0
2021,2021-08-09 00:00:00+00,19:34:00,B,M,24,Multiple,4000 BLOCK ALDINE ST,-75.03880713,40.03685537,0
2021,2021-09-11 00:00:00+00,05:22:00,B,M,26,Leg,1500 BLOCK PRATT ST,-75.07896261,40.02266153,0
2021,2021-10-31 00:00:00+00,15:55:00,B,M,43,Leg,7200 BLOCK FRANKFORD AVE,-75.0415611,40.03639628,0
2021,2021-12-13 00:00:00+00,16:39:00,W,M,54,Arm,7300 BLOCK FRANKFORD AVE,-75.03960699,40.03713476,0
2021,2021-05-24 00:00:00+00,00:28:00,B,M,24,Leg,1500 BLOCK PRATT ST,-75.07890471,40.0227782,0
2021,2021-06-06 00:00:00+00,02:20:00,B,M,35,Shoulder,4900 BLOCK FRANKFORD AVE,-75.08103272,40.01975685,0
2023,2023-06-08 00:00:00+00,00:19:00,B,M,24,Arm,6000 BLOCK BROUS AV,,,0
2021,2021-08-06 00:00:00+00,21:00:00,B,F,14,Multiple,1000 BLOCK ARROTT ST,-75.09356079,40.02233231,0
2022,2022-09-26 00:00:00+00,00:45:00,B,M,23,Head,1600 BLOCK CRESTON ST,-75.07613167,40.03213273,1
2021,2021-05-02 00:00:00+00,22:53:00,B,M,34,Abdomen,5200 BLOCK BURTON ST,-75.07005721,40.01505259,1
2021,2021-08-07 00:00:00+00,20:11:00,B,M,18,Chest,4300 BLOCK UNRUH AVE,-75.05016228,40.0283388,0
2018,2018-09-18 00:00:00+00,19:15:00,B,M,32,Multiple,4800 BLOCK Longshore St,-75.04236823,40.02470845,0
2018,2018-09-13 00:00:00+00,20:15:00,B,M,20,Leg,4800 BLOCK Tackawanna St,-75.07698445,40.01533941,0
2018,2018-07-18 00:00:00+00,23:16:00,B,M,27,Leg,1900 BLOCK Margaret St,-75.078269,40.01378893,0
2018,2018-07-12 00:00:00+00,15:43:00,W,M,42,Head,3000 BLOCK RYAN AVE,-75.04521349,40.04578855,1
2018,2018-06-24 00:00:00+00,10:09:00,B,M,22,Arm,4700 BLOCK Oxford Ave,-75.08388799,40.01705045,0
2018,2018-04-26 00:00:00+00,22:38:00,B,M,20,Back,5000 BLOCK Oxford Ave,-75.08452604,40.02232059,0
2018,2018-03-30 00:00:00+00,02:03:00,B,M,27,Groin,2100 BLOCK Anchor St,-75.06392395,40.01519009,0
2017,2017-10-24 00:00:00+00,22:17:00,W,F,52,Hand,4700 BLOCK Richmond St,-75.06641904,40.00120253,0
2017,2017-10-14 00:00:00+00,03:32:00,B,M,28,Multiple,4000 BLOCK Benner St,-75.06501144,40.02677032,1
2017,2017-09-22 00:00:00+00,23:01:00,B,M,27,Wrist,5200 BLOCK Marlow St,-75.07423862,40.02045298,0
2017,2017-09-04 00:00:00+00,20:44:00,B,F,25,Foot,4700 BLOCK MARPLE ST,-75.02945429,40.03261773,0
2017,2017-08-28 00:00:00+00,23:53:00,B,F,30,Leg,4500 BLOCK Tudor St,-75.0343731,40.03256657,0
2022,2022-04-06 00:00:00+00,,,M,,,4700 Block of Leiper St,-75.08637865,40.01795914,
2021,2021-08-23 00:00:00+00,20:26:00,B,M,24,Multiple,4800 BLOCK ROSALIE ST,-75.06178401,40.01447222,0
2018,2018-03-29 00:00:00+00,12:10:00,W,M,19,Buttocks,5200 BLOCK AKRON ST,-75.08188753,40.02482772,0
2018,2018-03-12 00:00:00+00,17:47:00,W,M,21,Back,3000 BLOCK Robbins St,-75.06199743,40.02901347,0
2018,2018-03-04 00:00:00+00,23:02:00,B,M,23,Chest,4100 BLOCK E Roosevelt Blvd,-75.1075344,40.0283313,0
2018,2018-03-02 00:00:00+00,19:30:00,W,F,71,Head,3400 BLOCK Chippendale Ave,-75.0359532,40.04163553,1
2018,2018-03-02 00:00:00+00,19:30:00,W,F,42,Head,3400 BLOCK Chippendale Ave,-75.0359532,40.04163553,1
2018,2018-01-24 00:00:00+00,17:32:00,B,M,24,Multiple,1500 BLOCK Gillingham St,-75.08639954,40.01481359,0
2024,2024-05-17 00:00:00+00,15:40:00,W,M,45,Multiple,7300 BLOCK MELROSE ST,-75.02860803,40.02665682,0
2024,2024-03-30 00:00:00+00,20:24:00,B,M,27,Buttocks,4500 BLOCK HIGBEE ST,-75.05997795,40.01985701,0
2024,2024-03-16 00:00:00+00,21:05:00,B,F,13,Arm,4600 BLOCK MULBERRY ST,-75.07995154,40.01388602,0
2024,2024-02-12 00:00:00+00,18:42:00,B,M,36,Multiple,4300 BLOCK BERMUDA ST,-75.08221188,40.00412003,1
2025,2025-01-13 00:00:00+00,01:30:00,B,F,31,Multiple,1800 BLOCK KINSEY ST,-75.08381594,40.01149097,0
2021,2021-04-13 00:00:00+00,18:08:00,W,M,28,Chest,5200 BLOCK BURTON ST,-75.07010513,40.01504192,1
2021,2021-03-18 00:00:00+00,15:51:00,B,M,29,Multiple,5200 BLOCK SAUL ST,-75.08119157,40.02444457,0
2018,2018-08-07 00:00:00+00,18:05:00,B,M,35,Multiple,2000 BLOCK ANCHOR ST,-75.06406925,40.0156311,1
2021,2021-02-07 00:00:00+00,02:27:00,B,F,34,Leg,4100 BLOCK PAUL ST,-75.08948965,40.00658371,0
2021,2021-01-04 00:00:00+00,22:02:00,B,M,26,Multiple,4700 BLOCK LORING ST,-75.03167159,40.03152329,1
2018,2018-03-04 00:00:00+00,23:02:00,B,M,18,Chest,4100 BLOCK E Roosevelt Blvd,-75.1075344,40.0283313,0
2017,2017-06-25 00:00:00+00,23:22:00,B,M,48,Multiple,1000 BLOCK Harrison St,-75.09039476,40.02378428,0
2017,2017-05-02 00:00:00+00,21:07:00,B,M,26,Multiple,4000 BLOCK Benner St,-75.06501144,40.02677032,0
2017,2017-03-03 00:00:00+00,03:44:00,W,M,41,Leg,2800 BLOCK Glenview St,-75.05937785,40.03801184,0
2025,2025-01-13 00:00:00+00,12:33:00,B,M,39,Hand,1700 BLOCK BRIDGE ST,-75.0743482,40.02086713,0
2023,2023-05-17 00:00:00+00,21:02:00,W,M,49,Multiple,6500 BLOCK E ROOSEVELT BLVD,-75.06597802,40.0357613,0
2015,2015-04-16 00:00:00+00,23:44:00,B,M,24,Leg,1600 BLOCK Pratt St,-75.07814095,40.02232621,0
2023,2023-01-17 00:00:00+00,21:29:00,B,M,25,Leg,1600 BLOCK FOULKROD ST,-75.08260542,40.01786838,1
2023,2023-03-12 00:00:00+00,03:22:00,B,M,26,Arm,7000 BLOCK FRANKFORD AVE,-75.04637516,40.03376238,0
2023,2023-03-28 00:00:00+00,17:48:00,B,M,35,Leg,5100 BLOCK VALLEY ST,-75.07399777,40.01853328,0
2023,2023-05-28 00:00:00+00,21:46:00,B,M,66,Head,4600 BLOCK MULBERRY ST,-75.07986664,40.0139776,1
2023,2023-05-28 00:00:00+00,21:46:00,B,M,15,Multiple,4600 BLOCK MULBERRY ST,-75.07986664,40.0139776,0
2023,2023-07-28 00:00:00+00,16:16:00,B,M,22,Arm,7500 BLOCK TORRESDALE AVE,-75.03022701,40.03240301,0
2023,2023-11-22 00:00:00+00,08:15:00,W,M,45,Multiple,7200 BLOCK SACKETT ST,-75.04917074,40.03976609,1
2016,2016-08-14 00:00:00+00,11:40:00,W,F,22,Multiple,5100 BLOCK Akron St,-75.08317635,40.02347949,0
2019,2019-01-25 00:00:00+00,10:31:00,B,M,35,Chest,5400 BLOCK Tackawanna St,-75.07010615,40.02079357,1
2016,2016-08-13 00:00:00+00,01:06:00,B,M,28,Multiple,2100 BLOCK Wakeling St,-75.07300285,40.01163733,0
2016,2016-07-28 00:00:00+00,04:05:00,B,M,37,Chest,5200 BLOCK Frankford Ave,-75.07818273,40.02248548,0
2019,2019-03-03 00:00:00+00,04:20:00,W,M,22,Stomach,7000 BLOCK Frankford Ave,-75.04554978,40.03430311,0
2016,2016-04-27 00:00:00+00,21:30:00,B,M,26,Back,4700 BLOCK Oxford Ave,-75.08390665,40.01717437,0
2016,2016-04-20 00:00:00+00,19:10:00,B,M,20,Leg,6300 BLOCK Torresdale Ave,-75.05307057,40.02095304,0
2016,2016-09-16 00:00:00+00,08:10:00,B,M,21,Back,1600 BLOCK Haworth St,-75.07988179,40.02080437,0
2016,2016-02-21 00:00:00+00,09:07:00,W,M,20,Arm,6300 BLOCK WalkerSt,-75.05545102,40.02544174,0
2016,2016-02-09 00:00:00+00,03:42:00,B,M,17,Shoulder,7400 BLOCK Frankford Ave,-75.0379323,40.03793841,0
2016,2016-04-07 00:00:00+00,23:14:00,B,M,23,Multiple,4300 BLOCK Cheltenham,-75.06699653,40.01963227,0
2019,2019-04-15 00:00:00+00,18:51:00,B,F,18,Multiple,5700 BLOCK Hegerman St,-75.06242769,40.0146343,0
2019,2019-04-19 00:00:00+00,21:09:00,B,M,33,Multiple,4600 BLOCK Leiper St,-75.08703132,40.01713456,0
2019,2019-04-22 00:00:00+00,21:50:00,W,M,33,Multiple,5200 BLOCK Marlowe St,-75.074361,40.020102,0
2019,2019-01-18 00:00:00+00,16:48:00,B,M,36,Multiple,1600 BLOCK Orthodox St,-75.08382533,40.01392697,1
2019,2019-01-19 00:00:00+00,01:15:00,B,M,23,Stomach,4700 BLOCK Oxford Ave,-75.08387552,40.01696577,0
2019,2019-04-22 00:00:00+00,21:50:00,W,M,12,Chest,5200 BLOCK Marlowe St,-75.074361,40.020102,0
2019,2019-06-13 00:00:00+00,00:23:00,B,M,27,Multiple,1600 BLOCK Wakeling St,-75.07975178,40.01990836,0
2019,2019-03-30 00:00:00+00,17:09:00,B,M,25,Chest,1700 BLOCK Harrison St,-75.07831297,40.01740254,1
2016,2016-12-14 00:00:00+00,12:42:00,W,M,30,Multiple,1400 BLOCK Adams Ave,-75.09284664,40.00990301,1
2016,2016-12-10 00:00:00+00,07:00:00,B,M,33,Ankle,5000 BLOCK Penn St,-75.08209259,40.02130315,0
2016,2016-11-19 00:00:00+00,06:10:00,B,M,33,Multiple,1700 BLOCK Bridge St,-75.07446951,40.02101116,0
2016,2016-10-27 00:00:00+00,09:00:00,W,M,29,Leg,2200 BLOCK Bridge St,-75.06903278,40.00939752,0
2016,2016-10-10 00:00:00+00,21:05:00,B,M,16,Chest,3100 BLOCK Stirling St,-75.06067455,40.02889638,0
2016,2016-10-10 00:00:00+00,21:05:00,B,M,21,Neck,3100 BLOCK Stirling St,-75.06067455,40.02889638,0
2016,2016-10-10 00:00:00+00,21:05:00,B,M,17,Back,3100 BLOCK Stirling St,-75.06067455,40.02889638,1
2016,2016-10-01 00:00:00+00,03:40:00,W,M,18,Leg,6500 BLOCK Toresdale Ave,-75.04884299,40.02280237,0
2016,2016-09-27 00:00:00+00,23:52:00,B,M,31,Stomach,6000 BLOCK Vandike St,-75.05810715,40.01753214,1
2016,2016-07-05 00:00:00+00,12:15:00,W,M,21,Stomach,7700 BLOCK Lexington Ave,-75.04654537,40.04839911,0
2016,2016-06-21 00:00:00+00,11:44:00,B,M,27,Multiple,5200 BLOCK Torresdale Ave,-75.07037913,40.01320359,1
2016,2016-06-11 00:00:00+00,10:17:00,W,M,42,Multiple,6200 BLOCK Ditman St,-75.05626987,40.02077291,0
